annee;diplome;etablissement;academie;domaine;discipline;taux_de_reponse;taux_dinsertion;taux_d_emploi;salaire_brut_annuel_estime;situation;nombre_de_reponses;poids_de_la_discipline;idDiscipline;idDiplome;idLieu;IdTemps;SituationMois;NombreReponsesCAST(INT);TauxInsertionCAST(INT);SalaireBrutAnnuelEstimeCAST(INT);TauxReponsesCAST(INT);ErrorCode;ErrorColumn
2020;MASTER LMD;Versailles Saint-Quentin-en-Yvelines;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;58;87;87;33200;18 mois après le diplôme;186;68;6;2;126;12;18;186;87;33200;58;-1071607685;0
2020;MASTER LMD;Versailles Saint-Quentin-en-Yvelines;Versailles;Droit, économie et gestion;Économie;64;;ns;;30 mois après le diplôme;7;2;5;2;126;12;30;7;;;64;-1071607685;0
2020;MASTER LMD;Versailles Saint-Quentin-en-Yvelines;Versailles;Sciences, technologies et santé;Ensemble sciences, technologies et santé;66;89;89;;18 mois après le diplôme;41;15;8;2;126;12;18;41;89;;66;-1071607685;0
2020;MASTER LMD;Amiens - Picardie Jules-Verne;Amiens;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;100;;ns;;30 mois après le diplôme;5;1;1;2;32;12;30;5;;;100;-1071607685;0
2020;MASTER LMD;Amiens - Picardie Jules-Verne;Amiens;Lettres, langues, arts;Lettres, langues, arts;83;;ns;;18 mois après le diplôme;30;6;13;2;32;12;18;30;;;83;-1071607685;0
2020;MASTER LMD;Amiens - Picardie Jules-Verne;Amiens;Sciences, technologies et santé;Sciences fondamentales;81;;ns;;30 mois après le diplôme;21;4;20;2;32;12;30;21;;;81;-1071607685;0
2020;MASTER LMD;Amiens - Picardie Jules-Verne;Amiens;Sciences, technologies et santé;Sciences de l'ingénieur;84;94;91;;30 mois après le diplôme;34;7;19;2;32;12;30;34;94;;84;-1071607685;0
2020;MASTER LMD;Amiens - Picardie Jules-Verne;Amiens;Sciences, technologies et santé;Informatique;73;98;98;38500;30 mois après le diplôme;49;10;12;2;32;12;30;49;98;38500;73;-1071607685;0
2020;MASTER LMD;Amiens - Picardie Jules-Verne;Amiens;Sciences, technologies et santé;Autres sciences, technologies et santé;83;97;97;;30 mois après le diplôme;30;6;3;2;32;12;30;30;97;;83;-1071607685;0
2020;MASTER LMD;INU Jean-François Champollion;Toulouse;Droit, économie et gestion;Droit;67;;ns;;30 mois après le diplôme;11;23;4;2;62;12;30;11;;;67;-1071607685;0
2020;MASTER LMD;INU Jean-François Champollion;Toulouse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;57;;ns;;18 mois après le diplôme;7;14;8;2;62;12;18;7;;;57;-1071607685;0
2020;MASTER LMD;INU Jean-François Champollion;Toulouse;Sciences, technologies et santé;Sciences de la vie et de la terre;67;;ns;;30 mois après le diplôme;1;2;18;2;62;12;30;1;;;67;-1071607685;0
2020;MASTER LMD;Toulon;Nice;Droit, économie et gestion;Économie;65;;ns;;18 mois après le diplôme;31;14;5;2;115;12;18;31;;;65;-1071607685;0
2020;MASTER LMD;Toulon;Nice;Sciences, technologies et santé;Ensemble sciences, technologies et santé;79;;ns;;30 mois après le diplôme;28;11;8;2;115;12;30;28;;;79;-1071607685;0
2020;MASTER LMD;Toulon;Nice;Sciences, technologies et santé;Sciences fondamentales;75;;ns;;18 mois après le diplôme;2;1;20;2;115;12;18;2;;;75;-1071607685;0
2020;MASTER LMD;Avignon;Aix-Marseille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;76;78;78;;18 mois après le diplôme;33;26;6;2;36;12;18;33;78;;76;-1071607685;0
2020;MASTER LMD;Avignon;Aix-Marseille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;63;;ns;;18 mois après le diplôme;5;4;1;2;36;12;18;5;;;63;-1071607685;0
2020;MASTER LMD;Avignon;Aix-Marseille;Sciences humaines et sociales;Information communication;72;;ns;;18 mois après le diplôme;16;11;11;2;36;12;18;16;;;72;-1071607685;0
2020;MASTER LMD;Avignon;Aix-Marseille;Sciences, technologies et santé;Informatique;66;;ns;;18 mois après le diplôme;16;14;12;2;36;12;18;16;;;66;-1071607685;0
2020;MASTER LMD;Avignon;Aix-Marseille;Sciences, technologies et santé;Autres sciences, technologies et santé;83;92;87;28900;30 mois après le diplôme;37;28;3;2;36;12;30;37;92;28900;83;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Droit, économie et gestion;Droit;55;91;82;28100;18 mois après le diplôme;92;17;4;2;104;12;18;92;91;28100;55;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Droit, économie et gestion;Gestion;61;93;91;31200;18 mois après le diplôme;108;18;9;2;104;12;18;108;93;31200;61;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;69;;ns;;18 mois après le diplôme;9;1;1;2;104;12;18;9;;;69;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Sciences humaines et sociales;Ensemble sciences humaines et sociales;75;92;85;28400;30 mois après le diplôme;155;23;7;2;104;12;30;155;92;28400;75;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Sciences, technologies et santé;Ensemble sciences, technologies et santé;76;91;88;30400;18 mois après le diplôme;212;28;8;2;104;12;18;212;91;30400;76;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Sciences, technologies et santé;Sciences de la vie et de la terre;77;94;90;30400;18 mois après le diplôme;96;13;18;2;104;12;18;96;94;30400;77;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Sciences, technologies et santé;Sciences de la vie et de la terre;77;96;91;33000;30 mois après le diplôme;96;13;18;2;104;12;30;96;96;33000;77;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Sciences, technologies et santé;Sciences fondamentales;68;94;92;;18 mois après le diplôme;34;4;20;2;104;12;18;34;94;;68;-1071607685;0
2020;MASTER LMD;Poitiers;Poitiers;Sciences, technologies et santé;Autres sciences, technologies et santé;73;92;88;31200;30 mois après le diplôme;51;7;3;2;104;12;30;51;92;31200;73;-1071607685;0
2020;MASTER LMD;Limoges;Limoges;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;49;97;97;32800;30 mois après le diplôme;88;55;6;2;72;12;30;88;97;32800;49;-1071607685;0
2020;MASTER LMD;Limoges;Limoges;Sciences humaines et sociales;Information communication;56;;ns;;18 mois après le diplôme;7;4;11;2;72;12;18;7;;;56;-1071607685;0
2020;MASTER LMD;Limoges;Limoges;Sciences, technologies et santé;Sciences fondamentales;75;;ns;;30 mois après le diplôme;18;10;20;2;72;12;30;18;;;75;-1071607685;0
2020;MASTER LMD;Limoges;Limoges;Sciences, technologies et santé;Sciences de l'ingénieur;54;;ns;;18 mois après le diplôme;4;2;19;2;72;12;18;4;;;54;-1071607685;0
2020;MASTER LMD;Limoges;Limoges;Sciences, technologies et santé;Informatique;79;;ns;;18 mois après le diplôme;15;8;12;2;72;12;18;15;;;79;-1071607685;0
2020;MASTER LMD;Limoges;Limoges;Sciences, technologies et santé;Informatique;79;;ns;;30 mois après le diplôme;15;8;12;2;72;12;30;15;;;79;-1071607685;0
2020;MASTER LMD;Université de technologie de Belfort-Montbéliard;Besançon;Droit, économie et gestion;Gestion;54;;ns;;18 mois après le diplôme;16;ns;9;2;122;12;18;16;;;54;-1071607685;0
2020;MASTER LMD;Université de technologie de Belfort-Montbéliard;Besançon;Droit, économie et gestion;Gestion;54;;ns;;30 mois après le diplôme;16;ns;9;2;122;12;30;16;;;54;-1071607685;0
2020;MASTER LMD;Université de technologie de Belfort-Montbéliard;Besançon;Sciences, technologies et santé;Informatique;100;;ns;;18 mois après le diplôme;1;ns;12;2;122;12;18;1;;;100;-1071607685;0
2020;MASTER LMD;Université de technologie de Belfort-Montbéliard;Besançon;Sciences, technologies et santé;Informatique;100;;ns;;30 mois après le diplôme;1;ns;12;2;122;12;30;1;;;100;-1071607685;0
2020;MASTER LMD;Évry-Val d'Essonne;Versailles;Droit, économie et gestion;Droit;83;;ns;;30 mois après le diplôme;2;2;4;2;55;12;30;2;;;83;-1071607685;0
2020;MASTER LMD;Paris-Saclay;Versailles;Droit, économie et gestion;Droit;61;92;86;34800;18 mois après le diplôme;107;14;4;2;101;12;18;107;92;34800;61;-1071607685;0
2020;MASTER LMD;Paris-Saclay;Versailles;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;48;;ns;;30 mois après le diplôme;24;3;1;2;101;12;30;24;;;48;-1071607685;0
2020;MASTER LMD;Paris-Saclay;Versailles;Sciences humaines et sociales;Autres sciences humaines et sociales;70;90;87;32400;30 mois après le diplôme;75;9;2;2;101;12;30;75;90;32400;70;-1071607685;0
2020;MASTER LMD;Paris-Saclay;Versailles;Sciences, technologies et santé;Sciences fondamentales;67;86;83;36200;18 mois après le diplôme;53;7;20;2;101;12;18;53;86;36200;67;-1071607685;0
2020;MASTER LMD;Paris-Saclay;Versailles;Sciences, technologies et santé;Sciences de l'ingénieur;61;97;97;40600;30 mois après le diplôme;44;6;19;2;101;12;30;44;97;40600;61;-1071607685;0
2020;MASTER LMD;Paris-Saclay;Versailles;Sciences, technologies et santé;Informatique;62;97;97;40600;18 mois après le diplôme;92;13;12;2;101;12;18;92;97;40600;62;-1071607685;0
2020;MASTER LMD;Paris Nanterre;Versailles;Droit, économie et gestion;Économie;44;;ns;;18 mois après le diplôme;17;5;5;2;95;12;18;17;;;44;-1071607685;0
2020;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Information communication;43;;ns;;30 mois après le diplôme;21;6;11;2;95;12;30;21;;;43;-1071607685;0
2020;MASTER LMD;Paris Nanterre;Versailles;Sciences, technologies et santé;Ensemble sciences, technologies et santé;33;;ns;;30 mois après le diplôme;23;6;8;2;95;12;30;23;;;33;-1071607685;0
2020;MASTER LMD;Paris Nanterre;Versailles;Sciences, technologies et santé;Sciences de l'ingénieur;33;;ns;;18 mois après le diplôme;6;1;19;2;95;12;18;6;;;33;-1071607685;0
2020;MASTER LMD;Paris Nanterre;Versailles;Sciences, technologies et santé;Informatique;37;;ns;;18 mois après le diplôme;10;2;12;2;95;12;18;10;;;37;-1071607685;0
2020;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;32;86;86;37400;30 mois après le diplôme;51;45;6;2;125;12;30;51;86;37400;32;-1071607685;0
2020;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Droit, économie et gestion;Droit;43;;ns;;18 mois après le diplôme;15;13;4;2;125;12;18;15;;;43;-1071607685;0
2020;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Droit, économie et gestion;Économie;25;;ns;;18 mois après le diplôme;23;20;5;2;125;12;18;23;;;25;-1071607685;0
2020;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Lettres, langues, arts;Lettres, langues, arts;50;;ns;;30 mois après le diplôme;16;9;13;2;125;12;30;16;;;50;-1071607685;0
2020;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences humaines et sociales;Ensemble sciences humaines et sociales;52;97;90;;18 mois après le diplôme;36;26;7;2;125;12;18;36;97;;52;-1071607685;0
2020;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences humaines et sociales;Histoire-géographie;60;;ns;;30 mois après le diplôme;3;2;10;2;125;12;30;3;;;60;-1071607685;0
2020;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences, technologies et santé;Sciences de l'ingénieur;43;;ns;;18 mois après le diplôme;8;7;19;2;125;12;18;8;;;43;-1071607685;0
2020;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Droit, économie et gestion;Droit;74;;ns;;30 mois après le diplôme;25;6;4;2;94;12;30;25;;;74;-1071607685;0
2020;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Droit, économie et gestion;Gestion;100;;ns;;30 mois après le diplôme;10;3;9;2;94;12;30;10;;;100;-1071607685;0
2020;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Lettres, langues, arts;Lettres, langues, arts;68;90;89;28100;18 mois après le diplôme;99;28;13;2;94;12;18;99;90;28100;68;-1071607685;0
2020;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Psychologie;62;98;90;;18 mois après le diplôme;52;15;17;2;94;12;18;52;98;;62;-1071607685;0
2020;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences, technologies et santé;Informatique;57;;ns;;30 mois après le diplôme;13;4;12;2;94;12;30;13;;;57;-1071607685;0
2020;MASTER ENS;Paris-Est Créteil;Créteil;Masters enseignement;Masters enseignement;54;99;98;29400;18 mois après le diplôme;389;100;14;1;98;12;18;389;99;29400;54;-1071607685;0
2020;MASTER LMD;Paris-Est Créteil;Créteil;Droit, économie et gestion;Gestion;66;95;92;38700;18 mois après le diplôme;152;25;9;2;98;12;18;152;95;38700;66;-1071607685;0
2020;MASTER LMD;Paris-Est Créteil;Créteil;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;62;90;86;35000;30 mois après le diplôme;127;24;1;2;98;12;30;127;90;35000;62;-1071607685;0
2020;MASTER LMD;Paris-Est Créteil;Créteil;Sciences, technologies et santé;Sciences de la vie et de la terre;62;;ns;;18 mois après le diplôme;6;1;18;2;98;12;18;6;;;62;-1071607685;0
2020;MASTER LMD;Paris-Est Créteil;Créteil;Sciences, technologies et santé;Sciences fondamentales;55;;ns;;30 mois après le diplôme;5;1;20;2;98;12;30;5;;;55;-1071607685;0
2020;MASTER ENS;CY Cergy Paris;Versailles;Masters enseignement;Masters enseignement;54;100;98;30500;30 mois après le diplôme;253;100;14;1;53;12;30;253;100;30500;54;-1071607685;0
2020;MASTER LMD;CY Cergy Paris;Versailles;Droit, économie et gestion;Économie;50;;ns;;30 mois après le diplôme;21;6;5;2;53;12;30;21;;;50;-1071607685;0
2020;MASTER LMD;CY Cergy Paris;Versailles;Sciences, technologies et santé;Ensemble sciences, technologies et santé;66;90;88;35600;18 mois après le diplôme;85;23;8;2;53;12;18;85;90;35600;66;-1071607685;0
2020;MASTER LMD;CY Cergy Paris;Versailles;Sciences, technologies et santé;Sciences de la vie et de la terre;69;87;87;;18 mois après le diplôme;30;8;18;2;53;12;18;30;87;;69;-1071607685;0
2020;MASTER LMD;CY Cergy Paris;Versailles;Sciences, technologies et santé;Sciences fondamentales;55;;ns;;18 mois après le diplôme;15;4;20;2;53;12;18;15;;;55;-1071607685;0
2020;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences, technologies et santé;Sciences de la vie et de la terre;100;;ns;;18 mois après le diplôme;2;1;18;2;51;12;18;2;;;100;-1071607685;0
2020;MASTER LMD;Antilles;Guadeloupe;Droit, économie et gestion;Droit;73;;ns;;18 mois après le diplôme;16;22;4;2;34;12;18;16;;;73;-1071607685;0
2020;MASTER LMD;Antilles;Guadeloupe;Droit, économie et gestion;Économie;80;;ns;;30 mois après le diplôme;16;21;5;2;34;12;30;16;;;80;-1071607685;0
2020;MASTER LMD;Antilles;Guadeloupe;Sciences humaines et sociales;Ensemble sciences humaines et sociales;77;;ns;;18 mois après le diplôme;8;9;7;2;34;12;18;8;;;77;-1071607685;0
2020;MASTER LMD;Antilles;Guadeloupe;Sciences humaines et sociales;Ensemble sciences humaines et sociales;77;;ns;;30 mois après le diplôme;8;9;7;2;34;12;30;8;;;77;-1071607685;0
2020;MASTER LMD;Antilles;Guadeloupe;Sciences, technologies et santé;Autres sciences, technologies et santé;100;;ns;;18 mois après le diplôme;1;1;3;2;34;12;18;1;;;100;-1071607685;0
2020;MASTER LMD;Antilles;Guadeloupe;Sciences, technologies et santé;Autres sciences, technologies et santé;100;;ns;;30 mois après le diplôme;1;1;3;2;34;12;30;1;;;100;-1071607685;0
2020;MASTER LMD;Guyane;Guyane;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;47;;ns;;30 mois après le diplôme;6;ns;6;2;61;12;30;6;;;47;-1071607685;0
2020;MASTER LMD;Guyane;Guyane;Sciences, technologies et santé;Ensemble sciences, technologies et santé;56;;ns;;18 mois après le diplôme;5;ns;8;2;61;12;18;5;;;56;-1071607685;0
2020;MASTER ENS;La Réunion;La Réunion;Masters enseignement;Masters enseignement;75;95;91;43700;30 mois après le diplôme;147;100;14;1;63;12;30;147;95;43700;75;-1071607685;0
2020;MASTER LMD;La Réunion;La Réunion;Droit, économie et gestion;Droit;59;;ns;;30 mois après le diplôme;16;10;4;2;63;12;30;16;;;59;-1071607685;0
2020;MASTER LMD;La Réunion;La Réunion;Lettres, langues, arts;Lettres, langues, arts;58;;ns;;30 mois après le diplôme;10;6;13;2;63;12;30;10;;;58;-1071607685;0
2020;MASTER LMD;La Réunion;La Réunion;Sciences humaines et sociales;Autres sciences humaines et sociales;60;;ns;;18 mois après le diplôme;3;1;2;2;63;12;18;3;;;60;-1071607685;0
2020;MASTER LMD;La Réunion;La Réunion;Sciences, technologies et santé;Sciences fondamentales;80;;ns;;30 mois après le diplôme;3;4;20;2;63;12;30;3;;;80;-1071607685;0
2020;MASTER LMD;La Réunion;La Réunion;Sciences, technologies et santé;Sciences de l'ingénieur;90;;ns;;30 mois après le diplôme;8;11;19;2;63;12;30;8;;;90;-1071607685;0
2020;MASTER ENS;Polynésie Française;Polynésie Française;Masters enseignement;Masters enseignement;52;;ns;;30 mois après le diplôme;24;ns;14;1;105;12;30;24;;;52;-1071607685;0
2020;MASTER LMD;Polynésie Française;Polynésie Française;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;55;;ns;;30 mois après le diplôme;3;ns;6;2;105;12;30;3;;;55;-1071607685;0
2020;MASTER LMD;Polynésie Française;Polynésie Française;Droit, économie et gestion;Économie;75;;ns;;30 mois après le diplôme;1;ns;5;2;105;12;30;1;;;75;-1071607685;0
2020;MASTER LMD;Polynésie Française;Polynésie Française;Sciences, technologies et santé;Ensemble sciences, technologies et santé;78;;ns;;18 mois après le diplôme;5;ns;8;2;105;12;18;5;;;78;-1071607685;0
2020;MASTER LMD;Polynésie Française;Polynésie Française;Sciences, technologies et santé;Sciences de la vie et de la terre;60;;ns;;30 mois après le diplôme;1;ns;18;2;105;12;30;1;;;60;-1071607685;0
2020;MASTER LMD;Polynésie Française;Polynésie Française;Sciences, technologies et santé;Autres sciences, technologies et santé;100;;ns;;30 mois après le diplôme;4;ns;3;2;105;12;30;4;;;100;-1071607685;0
2020;MASTER ENS;Toutes universités et établissements assimilés;;Masters enseignement;Masters enseignement;62;97;95;28900;18 mois après le diplôme;6115;100;14;1;120;12;18;6115;97;28900;62;-1071607685;0
2020;MASTER LMD;Toutes universités et établissements assimilés;;Droit, économie et gestion;Gestion;68;94;91;32800;18 mois après le diplôme;6634;22;9;2;120;12;18;6634;94;32800;68;-1071607685;0
2020;MASTER LMD;Toutes universités et établissements assimilés;;Sciences humaines et sociales;Histoire-géographie;69;87;80;28100;30 mois après le diplôme;1099;4;10;2;120;12;30;1099;87;28100;69;-1071607685;0
2020;MASTER LMD;Toutes universités et établissements assimilés;;Sciences humaines et sociales;Psychologie;74;94;91;28300;18 mois après le diplôme;1657;5;17;2;120;12;18;1657;94;28300;74;-1071607685;0
2020;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Ensemble sciences, technologies et santé;72;94;89;35400;30 mois après le diplôme;8650;28;8;2;120;12;30;8650;94;35400;72;-1071607685;0
2012;MASTER LMD;Clermont-Ferrand 2 - Blaise Pascal;Clermont-Ferrand;Sciences, technologies et santé;Ensemble sciences, technologies et santé;74;94;;28700;18 mois après le diplôme;140;47;8;2;49;4;18;140;94;28700;74;-1071607685;0
2012;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences humaines et sociales;Histoire-géographie;82;;;;30 mois après le diplôme;6;2;10;2;102;4;30;6;;;82;-1071607685;0
2012;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences, technologies et santé;Sciences de l'ingénieur;93;;;;30 mois après le diplôme;22;8;19;2;102;4;30;22;;;93;-1071607685;0
2012;MASTER LMD;Perpignan - Via Domitia;Montpellier;Sciences, technologies et santé;Informatique;57;;;;18 mois après le diplôme;4;3;12;2;103;4;18;4;;;57;-1071607685;0
2012;MASTER ENS;Strasbourg;Strasbourg;Masters enseignement;Masters enseignement;86;97;;26800;30 mois après le diplôme;188;100;14;1;114;4;30;188;97;26800;86;-1071607685;0
2012;MASTER LMD;Lyon 1 - Claude Bernard;Lyon;Droit, économie et gestion;Économie;87;;;;18 mois après le diplôme;13;3;5;2;75;4;18;13;;;87;-1071607685;0
2012;MASTER LMD;Lyon 2 - Lumière;Lyon;Droit, économie et gestion;Économie;76;87;;29900;30 mois après le diplôme;68;11;5;2;76;4;30;68;87;29900;76;-1071607685;0
